europeana_id,value,upvotes,downvotes,recommendation
KYD1756,damage,3,13,reject
KYD1756,dark vest,21,0,accept
KYD1756,floral embroidery on the sleeves,23,0,accept
KYD1756,garden,24,0,accept
KYD1756,multi-strand necklace,23,0,accept
KYD1756,mynka mykolaivna kolesnyk,20,0,accept
KYD1756,pond,4,0,accept
KYD1756,portrait,24,0,accept
KYD1756,portrait of mynka mykolaivna kolesnyk,18,0,accept
KYD1756,sky with clouds,5,0,accept
KYD1756,small bouquet of flowers,19,0,accept
KYD1756,table,21,0,accept
KYD1756,vase of flowers,27,0,accept
KYD1756,visible signs of age,3,13,reject
KYD1756,white tablecloth,4,0,accept
KYD1756,woven belt,4,0,accept
KYD1756,young woman,25,0,accept
KYD1757,Ksonz Hryhorii,9,0,accept
KYD1757,Surise or sunset,3,0,accept
KYD1757,brown hourse,3,1,accept
KYD1757,brown vest,10,0,accept
KYD1757,bucket,14,0,accept
KYD1757,cloudy sky,10,0,accept
KYD1757,dark uniform,8,1,accept
KYD1757,distant wood,5,0,accept
KYD1757,dog,19,0,accept
KYD1757,house,12,0,accept
KYD1757,light-colored pants,6,3,accept
KYD1757,man in brown vest,12,0,accept
KYD1757,man in dark uniform,15,1,accept
KYD1757,man on white horse,19,0,accept
KYD1757,near the well,14,0,accept
KYD1757,one girl,10,0,accept
KYD1757,painting,14,0,accept
KYD1757,puddles,3,0,accept
KYD1757,rural scene,20,0,accept
KYD1757,several white geese,20,0,accept
KYD1757,thatched roof,3,0,accept
KYD1757,the sun,4,0,accept
KYD1757,trees,12,0,accept
KYD1757,two cows,16,0,accept
KYD1757,two women,2,12,reject
KYD1757,visible damage,2,5,reject
KYD1757,well crane,3,0,accept
KYD1757,white horse,12,0,accept
KYD1757,woman holding bucket,16,0,accept
KYD1757,wooden well,20,0,accept
KYD1758,Ksonz Hryhorii Petrovych,13,0,accept
KYD1758,Wicker fence,4,0,accept
KYD1758,a woman,17,0,accept
KYD1758,black vest,19,0,accept
KYD1758,blue sky with clouds,4,0,accept
KYD1758,circular beads,13,0,accept
KYD1758,distant wood,4,0,accept
KYD1758,gold cross,15,0,accept
KYD1758,meadows,4,0,accept
KYD1758,necklace,17,0,accept
KYD1758,necklace with coins,11,0,accept
KYD1758,portrait,19,0,accept
KYD1758,portrait of a woman,16,0,accept
KYD1758,red and black floral embroidery,19,0,accept
KYD1758,signs of age,8,0,accept
KYD1758,small house,15,0,accept
KYD1758,traditional attire,22,0,accept
KYD1758,trees,15,0,accept
KYD1758,visible cracks,3,7,reject
KYD1758,wear,7,1,accept
KYD1758,well,16,2,accept
KYD1758,white blouse,5,4,accept
KYD1758,woman,20,0,accept
KYD1759,Dark hair,10,0,accept
KYD1759,Ksonz Hryhorii Petrovych,10,0,accept
KYD1759,Path,14,0,accept
KYD1759,Sky with clouds,11,0,accept
KYD1759,Vyshyvanka,2,0,accept
KYD1759,White shirt with red and black floral embroidery,10,0,accept
KYD1759,Wicker fence,10,0,accept
KYD1759,a man,20,0,accept
KYD1759,brown eyes,5,0,accept
KYD1759,damage on the jacket,7,0,accept
KYD1759,dark jacket,18,0,accept
KYD1759,distant wood,4,0,accept
KYD1759,hands,4,0,accept
KYD1759,man,20,0,accept
KYD1759,man with a mustache,22,0,accept
KYD1759,painted portrait,15,0,accept
KYD1759,portrait of a man,12,0,accept
KYD1759,small house,14,0,accept
KYD1759,trees,17,0,accept
KYD1759,visible cracks,7,0,accept
KYD1759,well,12,0,accept
KYD1759,well crane,4,0,accept
KYD1759,white shirt with a red and black floral pattern,10,2,accept
KYD1760,Clouds,15,0,accept
KYD1760,Dark hair,9,0,accept
KYD1760,Ksonz Hryhorii,11,0,accept
KYD1760,River,17,0,accept
KYD1760,Sky,15,0,accept
KYD1760,Well,14,0,accept
KYD1760,White shirt with floral embroidery,9,0,accept
KYD1760,a man,13,0,accept
KYD1760,bee hives,4,0,accept
KYD1760,damage,10,0,accept
KYD1760,dark coat,20,0,accept
KYD1760,distant wood,4,0,accept
KYD1760,field,6,3,accept
KYD1760,flowers,4,0,accept
KYD1760,man,19,0,accept
KYD1760,meadows,4,0,accept
KYD1760,portrait,19,0,accept
KYD1760,portrait of a man,17,0,accept
KYD1760,small house,13,0,accept
KYD1760,trees,15,0,accept
KYD1760,visible cracks,15,0,accept
KYD1760,white shirt with floral pattern,17,2,accept
KYD1760,windmill,19,0,accept
KYD1761,Dark blue background,7,0,accept
KYD1761,Dark hair,16,0,accept
KYD1761,Ksonz Hryhorii Petrovych,9,0,accept
KYD1761,a woman,21,0,accept
KYD1761,black jacket,23,0,accept
KYD1761,blue garment,24,0,accept
KYD1761,damage,17,0,accept
KYD1761,dark eyes,7,0,accept
KYD1761,gold earring,20,0,accept
KYD1761,portrait,27,0,accept
KYD1761,portrait of a woman,21,0,accept
KYD1761,red necklace,26,0,accept
KYD1761,visible cracks,15,0,accept
KYD1761,woman,26,0,accept
KYD1762,Brown hair,6,0,accept
KYD1762,Cravat,11,0,accept
KYD1762,Moustache,6,0,accept
KYD1762,Red neckerchief,17,0,accept
KYD1762,Vyshyvanka,13,0,accept
KYD1762,a man,22,0,accept
KYD1762,blue eyes,6,0,accept
KYD1762,canvas,17,0,accept
KYD1762,dark suit,21,1,accept
KYD1762,embroidered collar,5,0,accept
KYD1762,grey background,6,0,accept
KYD1762,man,27,0,accept
KYD1762,portrait,25,0,accept
KYD1762,portrait of a man,27,0,accept
KYD1762,red bow tie,10,5,accept
KYD1762,visible signs of age and wear,18,0,accept
KYD1762,white shirt with floral pattern,22,0,accept
KYD1763,Clouds,12,0,accept
KYD1763,Embroidery,9,0,accept
KYD1763,Forest,10,0,accept
KYD1763,Gold earring,14,0,accept
KYD1763,Path,9,0,accept
KYD1763,Red necklace,14,0,accept
KYD1763,River,12,0,accept
KYD1763,Rural landscape,13,0,accept
KYD1763,Sky,12,0,accept
KYD1763,a girl,20,0,accept
KYD1763,blue dress,13,1,accept
KYD1763,distant wood,3,0,accept
KYD1763,girl,22,0,accept
KYD1763,meadows,3,0,accept
KYD1763,oil on canvas,12,3,accept
KYD1763,portrait,23,0,accept
KYD1763,portrait of a girl,21,0,accept
KYD1763,red embroidery,19,0,accept
KYD1763,red headscarf,18,0,accept
KYD1763,silver cross necklace,15,1,accept
KYD1763,small house,16,0,accept
KYD1763,traditional attire,20,0,accept
KYD1763,tree,16,0,accept
KYD1763,white sleeves,18,0,accept
KYD1763,woman,13,0,accept
KYD1764,Clouds,14,0,accept
KYD1764,Forest,9,0,accept
KYD1764,River,12,0,accept
KYD1764,Sky,9,0,accept
KYD1764,Wicker fence,9,0,accept
KYD1764,a girl,24,0,accept
KYD1764,coral necklace,9,0,accept
KYD1764,dark dress,13,2,accept
KYD1764,distant houses,4,0,accept
KYD1764,floral wreath,24,0,accept
KYD1764,girl,20,0,accept
KYD1764,oil on canvas,0,0,unknown
KYD1764,portrait,20,0,accept
KYD1764,portrait of a girl,22,0,accept
KYD1764,red beaded necklace,20,0,accept
KYD1764,traditional folk attire,23,0,accept
KYD1764,white embroidered sleeves,17,0,accept
KYD1764,woman,10,0,accept
KYD1764,wooden fence,16,3,accept
KYD1765,Cross pendant,8,0,accept
KYD1765,Pendant,10,0,accept
KYD1765,Ribbons,13,0,accept
KYD1765,Vyshyvanka,11,0,accept
KYD1765,Wicker fence,9,0,accept
KYD1765,a girl,13,0,accept
KYD1765,blue sky with clouds,4,0,accept
KYD1765,boat,4,0,accept
KYD1765,dark eyes,4,0,accept
KYD1765,dark hair,4,0,accept
KYD1765,dark vest,12,2,accept
KYD1765,distant wood,3,0,accept
KYD1765,earrings,3,0,accept
KYD1765,floral wreath,19,0,accept
KYD1765,girl,24,0,accept
KYD1765,house,17,0,accept
KYD1765,meadows,3,0,accept
KYD1765,multiple necklaces,21,0,accept
KYD1765,oil on canvas,3,7,reject
KYD1765,oil paints,9,0,accept
KYD1765,portrait,25,0,accept
KYD1765,portrait of a girl,15,0,accept
KYD1765,river,22,0,accept
KYD1765,traditional folk attire,19,0,accept
KYD1765,trees,16,0,accept
KYD1765,white blouse with embroidery,24,0,accept
KYD1765,young woman,10,0,accept
KYD1766,Path,13,0,accept
KYD1766,Ribbons,9,0,accept
KYD1766,Sky,12,0,accept
KYD1766,Vyshyvanka,13,0,accept
KYD1766,a girl,17,0,accept
KYD1766,clouds,3,0,accept
KYD1766,dark hair,3,0,accept
KYD1766,distant wood,3,0,accept
KYD1766,floral embroidery,19,0,accept
KYD1766,girl,24,0,accept
KYD1766,hollyhock plant,13,0,accept
KYD1766,meadows,3,0,accept
KYD1766,multiple necklaces,23,0,accept
KYD1766,outdoor setting,21,0,accept
KYD1766,portrait,23,0,accept
KYD1766,portrait of a girl,19,0,accept
KYD1766,red headband,17,0,accept
KYD1766,red vest,15,2,accept
KYD1766,small house,13,0,accept
KYD1766,traditional folk attire,21,0,accept
KYD1766,white blouse,19,0,accept
KYD1766,woman,9,0,accept
KYD1767,Blue sky with white clouds,11,0,accept
KYD1767,Coin pendants,9,0,accept
KYD1767,Embroidery,9,0,accept
KYD1767,Multiple necklaces,9,0,accept
KYD1767,Oil on plywood,17,0,accept
KYD1767,Orange vest with black embroidery,9,0,accept
KYD1767,Red skirt,8,0,accept
KYD1767,Wicker fence,11,0,accept
KYD1767,a girl,13,0,accept
KYD1767,distant wood,4,0,accept
KYD1767,floral wreath,15,0,accept
KYD1767,girl,20,0,accept
KYD1767,green grass,4,0,accept
KYD1767,house,4,0,accept
KYD1767,oil on canvas,2,12,reject
KYD1767,patterned vest,8,1,accept
KYD1767,portrait,23,0,accept
KYD1767,portrait of a girl,10,0,accept
KYD1767,red ribbon,13,0,accept
KYD1767,red scarf,2,8,reject
KYD1767,traditional folk attire,20,0,accept
KYD1767,white blouse,13,0,accept
KYD1767,woman,10,0,accept
KYD1768,Black boots,15,0,accept
KYD1768,Black shoes,15,0,accept
KYD1768,Blue vest,15,0,accept
KYD1768,Red apron,15,0,accept
KYD1768,Shoulder yoke,9,0,accept
KYD1768,Vyshyvanka,12,0,accept
KYD1768,White house,15,0,accept
KYD1768,Yarmolenko Yakylyna Panasivna,10,0,accept
KYD1768,Young man and woman,13,0,accept
KYD1768,a fellow and a girl near the well,5,7,reject
KYD1768,birch tree,5,0,accept
KYD1768,blue dress,5,4,accept
KYD1768,blue sky,5,0,accept
KYD1768,blue trousers,22,0,accept
KYD1768,brown skirt,17,0,accept
KYD1768,buckets of water,19,0,accept
KYD1768,church,22,0,accept
KYD1768,floral headband,24,0,accept
KYD1768,flowering bush,5,0,accept
KYD1768,flowers,5,0,accept
KYD1768,girl,24,0,accept
KYD1768,golden cross,4,0,accept
KYD1768,green grass,5,0,accept
KYD1768,man,17,0,accept
KYD1768,painting,17,0,accept
KYD1768,red and gold sash,19,1,accept
KYD1768,red and white embroidery,12,0,accept
KYD1768,scythe,14,0,accept
KYD1768,small blue and white house,5,7,reject
KYD1768,straw hat,24,0,accept
KYD1768,trees,17,0,accept
KYD1768,visible signs of age and wear,4,5,reject
KYD1768,white buckets,17,0,accept
KYD1768,white shirt,16,1,accept
KYD1768,windows,5,0,accept
KYD1768,woman,13,0,accept
KYD1768,wooden fence,19,0,accept
KYD1769,Colorful apron,13,0,accept
KYD1769,Colorful ribbons,13,0,accept
KYD1769,Floral wreath,13,0,accept
KYD1769,River,11,0,accept
KYD1769,Vyshyvanka,9,0,accept
KYD1769,Wicker fence,4,0,accept
KYD1769,a girl,11,0,accept
KYD1769,blue sky,4,0,accept
KYD1769,colorful striped shawl,4,8,reject
KYD1769,cross,4,0,accept
KYD1769,dark vest,15,0,accept
KYD1769,distant houses,4,0,accept
KYD1769,distant wood,4,0,accept
KYD1769,fence,17,0,accept
KYD1769,girl,17,0,accept
KYD1769,meadow,4,0,accept
KYD1769,painting,15,0,accept
KYD1769,portrait of a girl,18,0,accept
KYD1769,rural landscape,17,0,accept
KYD1769,some damage,4,4,tie
KYD1769,traditional folk attire,19,0,accept
KYD1769,visible brushstrokes,12,0,accept
KYD1769,white blouse with embroidery,17,0,accept
KYD1769,woman,10,0,accept
KYD1769,wooden bucket,20,0,accept
KYD1770,Colorful necklaces,19,0,accept
KYD1770,Crossed hands,8,0,accept
KYD1770,Pink robbon,10,0,accept
KYD1770,a girl in black,15,0,accept
KYD1770,brown hair,5,1,accept
KYD1770,cross necklace,26,0,accept
KYD1770,dark dress,23,0,accept
KYD1770,girl,24,0,accept
KYD1770,gray-blue eyes,3,0,accept
KYD1770,grey eyes,0,0,unknown
KYD1770,pink scarf,7,7,tie
KYD1770,portrait,25,0,accept
KYD1770,portrait of a girl in black,18,1,accept
KYD1770,small earring,25,0,accept
KYD1770,woman,16,1,accept
KYD1771,Colorful apron,13,0,accept
KYD1771,Cross pendant,8,0,accept
KYD1771,Red robbon,7,0,accept
KYD1771,River,11,0,accept
KYD1771,Wicker fence,3,0,accept
KYD1771,Windmills,13,0,accept
KYD1771,a girl,10,0,accept
KYD1771,blue sky with clouds,3,0,accept
KYD1771,cross,17,2,accept
KYD1771,dark vest,17,0,accept
KYD1771,distant wood,3,0,accept
KYD1771,face,9,0,accept
KYD1771,floral headdress,17,0,accept
KYD1771,girl,15,0,accept
KYD1771,hands,9,0,accept
KYD1771,multiple necklaces,21,0,accept
KYD1771,paint loss,2,7,reject
KYD1771,painting,15,0,accept
KYD1771,patterned skirt,21,0,accept
KYD1771,portrait of a girl,15,0,accept
KYD1771,rural landscape,21,0,accept
KYD1771,traditional folk attire,21,0,accept
KYD1771,visible cracks,2,8,reject
KYD1771,white embroidered blouse,20,0,accept
KYD1771,woman,10,0,accept
KYD1771,wooden bench,22,0,accept
KYD1772,Blooming bushes,11,0,accept
KYD1772,Embrodery,9,0,accept
KYD1772,Floral wreath,13,0,accept
KYD1772,Flowers,10,0,accept
KYD1772,Horse rider,11,0,accept
KYD1772,Red apron,13,0,accept
KYD1772,Soldier,8,1,accept
KYD1772,Vyshyvanka,9,0,accept
KYD1772,Window,8,0,accept
KYD1772,Wooden fence,10,0,accept
KYD1772,birch trees,3,0,accept
KYD1772,black hat,19,0,accept
KYD1772,blue and white embroidered dress,8,3,accept
KYD1772,blue sky,3,0,accept
KYD1772,canvas,13,0,accept
KYD1772,church,20,0,accept
KYD1772,crying woman,3,0,accept
KYD1772,dark red uniform,19,0,accept
KYD1772,man,19,0,accept
KYD1772,military,13,0,accept
KYD1772,painting,13,0,accept
KYD1772,red headband,2,8,reject
KYD1772,riffle,3,0,accept
KYD1772,saddle,13,0,accept
KYD1772,spear,3,0,accept
KYD1772,sunflowers,3,0,accept
KYD1772,thatched house,3,0,accept
KYD1772,traditional attire,20,0,accept
KYD1772,trees,15,0,accept
KYD1772,white horse,15,0,accept
KYD1772,white house,20,0,accept
KYD1772,woman,15,0,accept
KYD1772,wooden fence,2,0,accept
KYD1772,yaryna,9,0,accept
KYD1773,Cross pendant,8,0,accept
KYD1773,Hair braid,11,0,accept
KYD1773,Multiple necklaces,15,0,accept
KYD1773,Red ribbon,13,0,accept
KYD1773,Sky,11,0,accept
KYD1773,Vyshyvanka,8,0,accept
KYD1773,Wicker fence,9,0,accept
KYD1773,a girl,11,0,accept
KYD1773,blue skirt,17,0,accept
KYD1773,brown vest,15,0,accept
KYD1773,clouds,4,0,accept
KYD1773,distant wood,4,0,accept
KYD1773,floral crown,18,1,accept
KYD1773,girl,20,0,accept
KYD1773,meadows,4,0,accept
KYD1773,painting,11,0,accept
KYD1773,portrait of a girl,15,0,accept
KYD1773,river,13,0,accept
KYD1773,small house,17,0,accept
KYD1773,some damage,8,0,accept
KYD1773,visible texture,10,0,accept
KYD1773,white blouse with red embroidery,17,0,accept
KYD1773,window,4,0,accept
KYD1773,woman,9,0,accept
KYD1773,wooden bench,19,0,accept
KYD1774,Oil on plywood,12,0,accept
KYD1774,Red ribbon,13,0,accept
KYD1774,Red skirt,14,0,accept
KYD1774,Sky with clouds,11,0,accept
KYD1774,Vyshyvanka,9,0,accept
KYD1774,Wicker fence,9,0,accept
KYD1774,a girl,12,0,accept
KYD1774,dark eyes,4,0,accept
KYD1774,distant wood,3,0,accept
KYD1774,earring,19,0,accept
KYD1774,girl,22,0,accept
KYD1774,greenery,14,0,accept
KYD1774,meadows,3,0,accept
KYD1774,painted portrait,10,0,accept
KYD1774,portrait of a girl,10,0,accept
KYD1774,red headband,17,0,accept
KYD1774,red necklace,21,0,accept
KYD1774,red roses,12,0,accept
KYD1774,river,20,0,accept
KYD1774,roses,15,0,accept
KYD1774,small house,20,0,accept
KYD1774,some wear,6,1,accept
KYD1774,visible texture,11,0,accept
KYD1774,white blouse with red embroidery,15,0,accept
KYD1774,woman,10,0,accept
KYD1774,wooden fence,12,3,accept
KYD1775,Cross pendant,8,0,accept
KYD1775,House,11,0,accept
KYD1775,Orange vest with black embroidery,8,0,accept
KYD1775,Poltavshchyna,10,0,accept
KYD1775,River,11,0,accept
KYD1775,Sky with clouds,12,0,accept
KYD1775,Wicker fence,9,0,accept
KYD1775,a girl,15,0,accept
KYD1775,crop,9,0,accept
KYD1775,cross,13,0,accept
KYD1775,dark hair,3,0,accept
KYD1775,distant wood,3,0,accept
KYD1775,girl,24,0,accept
KYD1775,meadows,3,0,accept
KYD1775,orange and white embroidered vest,4,7,reject
KYD1775,painting,17,0,accept
KYD1775,portrait of a girl,14,0,accept
KYD1775,red headscarf,20,0,accept
KYD1775,red skirt,17,0,accept
KYD1775,signs of age and wear,3,5,reject
KYD1775,stalk of wheat,24,0,accept
KYD1775,traditional folk attire,24,0,accept
KYD1775,visible brushstrokes,0,0,unknown
KYD1775,woman,10,0,accept
KYD1775,wooden bench,14,0,accept
KYD1775,wooden well,3,0,accept
KYD1776,Colorful ribbons,13,0,accept
KYD1776,Colorful skirt,11,0,accept
KYD1776,Cross pendant,8,0,accept
KYD1776,Floral wreath,11,0,accept
KYD1776,Red vest with black embroidery,8,0,accept
KYD1776,Shore,8,0,accept
KYD1776,Waterbody,9,0,accept
KYD1776,a girl,15,0,accept
KYD1776,distant wood,3,0,accept
KYD1776,girl,20,0,accept
KYD1776,painting,15,0,accept
KYD1776,pale sky,3,0,accept
KYD1776,portrait of a girl,19,0,accept
KYD1776,red and black embroidered vest,11,2,accept
KYD1776,red boots,17,0,accept
KYD1776,red headpiece,22,0,accept
KYD1776,signs of age,13,1,accept
KYD1776,silver cross,14,0,accept
KYD1776,small object,4,0,accept
KYD1776,traditional folk attire,18,0,accept
KYD1776,tree,17,0,accept
KYD1776,two buckets,17,0,accept
KYD1776,wear,10,0,accept
KYD1776,white blouse,17,0,accept
KYD1776,willow tree,3,0,accept
KYD1776,woman,10,0,accept
KYD1776,wreath of roses,15,0,accept
KYD1777,Necklace,13,0,accept
KYD1777,Path,7,1,accept
KYD1777,Red ribbon,13,0,accept
KYD1777,Sky with clouds,12,0,accept
KYD1777,Wicker fence,9,0,accept
KYD1777,a girl,15,0,accept
KYD1777,blue vest,19,0,accept
KYD1777,crown of daisies,22,1,accept
KYD1777,distant wood,3,0,accept
KYD1777,earrings,3,0,accept
KYD1777,girl,25,0,accept
KYD1777,house,19,0,accept
KYD1777,long braid,24,0,accept
KYD1777,painting,17,0,accept
KYD1777,portrait of a girl,15,0,accept
KYD1777,red sash,3,5,reject
KYD1777,river,16,0,accept
KYD1777,traditional folk attire,24,0,accept
KYD1777,trees,18,0,accept
KYD1777,white blouse with red embroidery,24,0,accept
KYD1777,wooden surface,9,0,accept
KYD1777,young woman,11,0,accept
KYD1778,Necklaces,13,0,accept
KYD1778,Red ribbons,13,0,accept
KYD1778,River,9,0,accept
KYD1778,Sky with clouds,9,0,accept
KYD1778,Wicker fence,4,0,accept
KYD1778,a girl,12,0,accept
KYD1778,black vest,15,0,accept
KYD1778,distant house,4,0,accept
KYD1778,distant wood,4,0,accept
KYD1778,flowering plant,15,0,accept
KYD1778,garden,7,2,accept
KYD1778,girl,17,0,accept
KYD1778,meadow,4,0,accept
KYD1778,oil paints,14,0,accept
KYD1778,portrait of a girl,15,0,accept
KYD1778,red cloth,8,1,accept
KYD1778,red skirt,21,0,accept
KYD1778,rural setting,24,0,accept
KYD1778,well,4,0,accept
KYD1778,white blouse with floral embroidery,23,0,accept
KYD1778,woman,14,0,accept
KYD1778,wooden bench,21,0,accept
KYD1778,wooden bucket,15,0,accept
KYD1779,Forest,8,0,accept
KYD1779,Path,8,0,accept
KYD1779,River,12,0,accept
KYD1779,Small house,8,0,accept
KYD1779,Wicker fence,8,0,accept
KYD1779,a girl,12,0,accept
KYD1779,black boots,4,0,accept
KYD1779,blue skirt,16,0,accept
KYD1779,blue sky,4,0,accept
KYD1779,dark vest,16,0,accept
KYD1779,girl,21,0,accept
KYD1779,multi-strand beaded necklace,14,0,accept
KYD1779,oil paints,12,0,accept
KYD1779,portrait,3,7,reject
KYD1779,portrait of a girl,19,0,accept
KYD1779,sunflowers,22,0,accept
KYD1779,traditional folk attire,25,0,accept
KYD1779,white embroidered blouse,16,0,accept
KYD1779,woman,11,0,accept
KYD1779,wooden water bucket,20,0,accept
KYD1779,wooden water wheel,4,10,reject
KYD1780,Folk Painting,15,0,accept
KYD1780,Small house,11,0,accept
KYD1780,Trees,11,0,accept
KYD1780,Vyshyvanka,9,0,accept
KYD1780,White blouse with colorful embroidery,13,0,accept
KYD1780,a girl,16,0,accept
KYD1780,cloth,0,0,unknown
KYD1780,cross pendant,19,0,accept
KYD1780,distant wood,4,0,accept
KYD1780,girl,21,0,accept
KYD1780,green vest,20,0,accept
KYD1780,outdoor scene,16,0,accept
KYD1780,patterned blouse,12,2,accept
KYD1780,portrait of a girl,14,0,accept
KYD1780,red beaded necklaces,19,0,accept
KYD1780,red headscarf,19,0,accept
KYD1780,red ribbon,19,0,accept
KYD1780,traditional attire,19,0,accept
KYD1780,window,4,0,accept
KYD1780,woman,13,2,accept
KYD1781,Braid,15,0,accept
KYD1781,Oil on plywood,17,0,accept
KYD1781,Sky with clouds,10,0,accept
KYD1781,Vyshyvanka,9,0,accept
KYD1781,a girl,18,0,accept
KYD1781,blue eyes,5,0,accept
KYD1781,cross,17,0,accept
KYD1781,dark hair,5,0,accept
KYD1781,distant wood,4,0,accept
KYD1781,floral crown,23,0,accept
KYD1781,girl,25,0,accept
KYD1781,meadow,10,0,accept
KYD1781,painting on canvas,3,12,reject
KYD1781,portrait,24,0,accept
KYD1781,portrait of a girl,16,0,accept
KYD1781,red beaded necklace,23,0,accept
KYD1781,silver cross pendant,17,0,accept
KYD1781,white embroidered blouse,24,0,accept
KYD1781,young woman,12,0,accept
KYD1782,Blue ribbon,11,0,accept
KYD1782,Dark skirt,8,0,accept
KYD1782,Green ribbon,11,0,accept
KYD1782,Vyshyvanka,2,0,accept
KYD1782,White blouse with colorful emboidery,8,0,accept
KYD1782,a girl,17,0,accept
KYD1782,blurred background,4,0,accept
KYD1782,brown vest,17,0,accept
KYD1782,bunch of flowers,4,0,accept
KYD1782,cracks,8,0,accept
KYD1782,discoloration,16,0,accept
KYD1782,floral wreath,22,0,accept
KYD1782,girl,20,0,accept
KYD1782,long braid,23,0,accept
KYD1782,portrait,19,0,accept
